,IDLattes,DuracaoDoutorado,Genero,GrandesAreas,ExclusividadeDoutorado,Publicacoes,IdadeAcademica,ListaFiliacoes,UltimaFiliacao,HistoricoFiliacoesEmIESInternacional,UltimaFiliacaoEmIES
45,1020653445095,5.0, , , ,24.0,28.0,UNIVERSIDADE FEDERAL RURAL RIO JANEIRO; UNIVERSIDADE ESTADO RIO JANEIRO; BOLETIM MUSEU NACIONAL NOVA SERIE GEOLOGIA; REVISTA BRASILEIRA GEOCIENCIAS; FUNDACAO AMPARO A CIENCIA TECNOLOGIA ESTADO PERNAMBUCO; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; FUNDACAO CARLOS CHAGAS FILHO AMPARO A PESQUISA ESTADO RJ; ANUARIO INSTITUTO GEOCIENCIAS ONLINE; GEONOMOS,UNIVERSIDADE ESTADO RIO JANEIRO,0,1
46,1074831861726,4.0, , , ,8.0,7.0,INSTITUTO PESQUISAS ENERGETICAS NUCLEARES; SECRETARIA EDUCACAO ESTADO SAO PAULO; UNIVERSIDADE SAO PAULO; EMBU CIENTIFICA IND COM LTDA; INSTITUTO INTERFACE CONSULTORIA LTDA,INSTITUTO PESQUISAS ENERGETICAS NUCLEARES,0,0
47,1107478160614,4.0, , , ,12.0,13.0,INSTITUTO NACIONAL CANCER; INSTITUTO PESQUISA JARDIM BOTANICO RIO JANEIRO; UNIVERSIDADE FEDERAL RIO JANEIRO; ESCOLA NACIONAL BOTANICA TROPICAL; PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO; FUNDACAO OSWALDO CRUZ,FUNDACAO OSWALDO CRUZ,0,1
48,1133251194583,5.0, , , ,1.0,5.0,NATIONAL INSTITUTE OF CHILD HEALTH AND HUMAN DEVELOPMENT,,1,0
49,1137667839809,4.0, , , ,7.0,10.0,HOSPITAL REGIONAL URGENCIA EMERGENCIA CAMPINA GRANDE; FACULDADES INTEGRADAS PLANALTO CENTRAL; REVISTA BRASILEIRA FARMACIA HOSPITALAR SERVICOS SAUDE; CIENCIA SAUDE COLETIVA IMPRESSO; HOSPITAL MATERNO INFANTIL BRASILIA; EUROPEAN JOURNAL OF HOSPITAL PHARMACY SCIENCE AND PRACTICE; UNIVERSIDADE FEDERAL CEARA; SERVICO NACIONAL APRENDIZAGEM COMERCIAL DF; UNIVERSIDADE BRASILIA; ESCOLA SUPERIOR CIENCIAS SAUDE,REVISTA BRASILEIRA FARMACIA HOSPITALAR SERVICOS SAUDE,1,0
50,1155355210327,4.0, , , ,60.0,20.0,UNIVERSIDADE PARANAENSE; FACULDADES INTEGRADAS SAO PAULO; ACADEMIA ENSINO SUPERIOR; UNIVERSIDADE NORTE PARANA; UNIVERSIDADE SAO PAULO; UNIVERSIDADE FEDERAL SANTA CATARINA; HOGSKOLAN I KARLSTAD; UNIVERSIDADE TECNOLOGICA FEDERAL PARANA; UNIVERSIDADE FEDERAL ABC; REVISTA ENGENHARIA COMPUTACAO SISTEMAS DIGITAIS IMPRESSO; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; ARCHIVES OF HEALTH INVESTIGATION; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; UNESPPROPE; FUNDUCAO PARA DESENVOLVIMENTO UNESP; UNESPPROEX; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; REVISTA VISAO UNIVERSITARIA; ELECTRIC POWER COMPONENTS AND SYSTEMS,ELECTRIC POWER COMPONENTS AND SYSTEMS,1,0
51,1156934988361,5.0, , , ,17.0,13.0,UNIVERSIDADE FEDERAL RIO JANEIRO; AFRICAN JOURNAL OF PHARMACY AND PHARMACOLOGY; BIOZEUS BIOPHARMACEUTICAL SA; FRONTIERS IN ONCOLOGY; REVISTA CIENCIAS FARMACEUTICAS BASICA APLICADA; JSM CLINICAL PHARMACEUTICS; CURRENT CANCER DRUG TARGETS; JOURNAL OF CHEMOTHERAPY; FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY; MICROBIAL DRUG RESISTANCE; FRONTIERS IN PHARMACOLOGY,MICROBIAL DRUG RESISTANCE; FRONTIERS IN PHARMACOLOGY; FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY,0,0
52,1171652057144,4.0, , , ,6.0,3.0,UNIVERSIDADE VALE RIO DOS SINOS; PROGRAMA ESPORTE INTEGRAL; CLUBE DOS EMPREGADOS PETROBRAS; COLEGIO CORACAO MARIA; REDE MUNICIPAL EDUCACAO IVOTI; COLEGIO MARISTA PIO XII; UNIVERSIDADE FEDERAL RIO GRANDE SUL; REVISTA MOVIMENTO; UNIVERSIDADE FEEVALE,UNIVERSIDADE FEEVALE,0,1
53,1185178581199,3.0, , , ,20.0,10.0,MINISTERIO EXERCITO; LIDERANCA MILITAR; DEPARTAMENTO EDUCACAO CULTURA EXERCITO; UNIVERSIDADE FEDERAL FLUMINENSE; GIRO HORIZONTE; FACULDADES SAO JOSE; UNIVERSIDADE FEDERAL RIO JANEIRO; UNIVERSITY OF MARILAND COLLEGE PARK MD; INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,UNIVERSIDADE FEDERAL FLUMINENSE,1,1
54,1241454764431,4.0, , , ,26.0,19.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; UNIVERSIDADE FEDERAL AMAZONAS; CIENCIA ANIMAL; UNIVERSIDADE ESTADO AMAZONAS; BOLETIM INSTITUTO PESCA; REVISTA BRASILEIRA CIENCIAS AMBIENTAIS IMPRESSA,REVISTA BRASILEIRA CIENCIAS AMBIENTAIS IMPRESSA,0,0
55,1265472035564,4.0, , , ,1.0,4.0,PREFEITURA MUNICIPAL LAGES; CENTRO UNIVERSITARIO FACVEST,,0,0
56,1293791263689,4.0, , , ,2.0,4.0,UNIVERSIDADE SAO PAULO; FACULDADE FILOSOFIA CIENCIAS LETRAS RIBERIAO PRETO; TRIBUNAL JUSTICA ESTADO SAO PAULO,FACULDADE FILOSOFIA CIENCIAS LETRAS RIBERIAO PRETO,0,1
57,1294240282244,4.0, , , ,1.0,4.0,UNIVERSIDADE ESTADUAL CAMPINAS,,0,0
58,1317244094726,5.0, , , ,1.0,5.0,INSTITUTO NACIONAL METROLOGIA QUALIDADE TECNOLOGIA,,0,0
59,1380421706934,4.0, , , ,4.0,6.0,UNIVERSIDADE BRASILIA; SECRETARIA ESTADO EDUCACAO DF,UNIVERSIDADE BRASILIA,0,1
60,1381801587112,2.0, , , ,1.0,2.0,,,0,0
61,1420486049475,4.0, , , ,31.0,10.0,HOSPITAL DAS CLINICAS FACULDADE MEDICINA UNIVERSIDADE SAO PAULO; SOCIEDADE BRASILEIRA PATOLOGIA TRATO GENITAL INFERIOR COLPOSCOPIA; REVISTA BRASILEIRA GENITOSCOPIA,REVISTA BRASILEIRA GENITOSCOPIA,0,0
62,1438935762110,3.0, , , ,48.0,18.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; INDUSTRIAL CROPS AND PRODUCTS PRINT; BIORESOURCES RALEIGH NC; JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B BIOLOGY; UNIVERSIDADE SAO PAULO; UNIVERSIDADE AVEIRO; UNIVERSIDADE ARARAQUARA; JOURNAL OF RENEWABLE MATERIALS; ACS SUSTAINABLE CHEMISTRY AMP ENGINEERING; JOURNAL OF NANOMATERIALS; BIOMACROMOLECULES; CELLULOSE; ACSNANO; INSTITUTO QUIMICA ARARAQUARA; INTERNATIONAL JOURNAL OF APPLIED MICROBIOLOGY AND BIOTECHNOLOGY RESEARCH; COMPOSITES PART A APPLIED SCIENCE AND MANUFACTURING; ARABIAN JOURNAL OF CHEMISTRY; FUNDACAO AMPARO A PESQUISA ESTADO SAO PAULO; CENTRO UNIVERSITARIO ARARAQUARA; POLIMEROS CIENCIA TECNOLOGIA; MACROMLECULAR SYMPOSIA; CURRENT NANOSCIENCE; INTERNATIONAL JOURNAL OF POLYMER ANALYSIS AND CHARACTERIZATION; CARBOHYDRATE POLYMERS; APPLIED PHYSICS A; MATERIALS LETTERS; PLOS ONE; RESULTS IN ENGINEERING,POLIMEROS CIENCIA TECNOLOGIA; MACROMLECULAR SYMPOSIA; CURRENT NANOSCIENCE; APPLIED PHYSICS A,1,1
63,1477213984363,4.0, , , ,1.0,8.0,UNIVERSIDADE FEDERAL PARA; UNIVERSIDADE AMAZONIA; MUSEU PARAENSE EMILIO GOELDI; GOVERNO ESTADO PARA; GESSYS COURSE; ORGANIZACAO DAS NACOES UNIDAS; UNITED NATIONS ORGANIZATION; INSTITUTO LATINOAMERICANO LAS NACIONES UNIDAS PARA LA PREVENCION CRIMEN; PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO,GOVERNO ESTADO PARA,1,0
64,1493242282065,5.0, , , ,29.0,34.0,UNIVERSIDADE SAO PAULO; UNIVERSIDADE PAULISTA; PREFEITURA MUNICIPAL SAO CARLOS SP,PREFEITURA MUNICIPAL SAO CARLOS SP,0,0
65,1554374469356,4.0, , , ,32.0,13.0,UNIVERSIDADE FEDERAL SANTA MARIA; CVI REFRIGERANTES LTDA; KISOLDA OXIGENIO INDUSTRIA COMERCIO LTDA; CONSULTOR AUTONOMO; BANCO INTERAMENRICANO RECONSTRUCAO DESENVOLVIMENTO; FACULDADE PALOTINA SANTA MARIA; PREFEITURA MUNICIPAL SANTA MARIA; BANCO BRASIL SA; UNIVERSIDADE FEDERAL RIO GRANDE SUL; FACULDADE ANGLO AMERICANO; RAM REVISTA ADMINISTRACAO MACKENZIE IMPRESSO; CIENCIA RURAL UFSM IMPRESSO; RAE REVISTA ADMINISTRACAO EMPRESAS; REVISTA BRASILEIRA FINANCAS RBFIN RBFIN BRAZILIAN FINANCE REVIEW; REVISTA CONTEMPORANEA CONTABILIDADE; RAC REVISTA ADMINISTRACAO CONTEMPORANEA ONLINE; READ REVISTA ADMINISTRACAO EAUFRGS,RAC REVISTA ADMINISTRACAO CONTEMPORANEA ONLINE,1,0
66,1561463325127,5.0, , , ,4.0,1.0,INSTITUTO PESQUISAS ENERGETICAS NUCLEARES; INSTITUTO PESQUISAS ENERGETICAS NUCLEARES,INSTITUTO PESQUISAS ENERGETICAS NUCLEARES,0,0
67,1573648030504,4.0, , , ,2.0,9.0,EMPRESA BRASILEIRA CORREIOS TELEGRAFOS; UNIVERSIDADE FEDERAL RIO GRANDE SUL; FACULDADE CENECISTA OSORIO; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; RIO GRANDE ENERGIA; FACULDADE DOM BOSCO PORTO ALEGRE; UNIVERSIDADE FEDERAL RIO GRANDE; UNIVERSIDADE ABERTA BRASIL; PRODUCAO ON LINE; BASE UNISINOS,BASE UNISINOS,1,1
68,1581524800417,3.0, , , ,9.0,8.0,UNIVERSIDADE FEDERAL MATO GROSSO; UNIVAG CENTRO UNIVERSITARIO; SECRETARIA ESTADO SAUDE MATO GROSSO; HOSPITAL GERAL UNIVERSITARIO; UNIVERSIDADE CUIABA,UNIVERSIDADE CUIABA,0,1
69,1582721310808,4.0, , , ,7.0,13.0,CENTRO UNIVERSITARIO PLINIO LEITE; INSTITUTO TELECOMUNICACOES RIO JANEIRO; SINDICATO DOS TRABALHADORES EM TELECOMUNICACOES RIO JANEIRO; ASSOCIACAO NACIONAL COOPERACAO AGRICOLA; CENTRO ESTUDOS ACOES SOLIDARIAS MARE; INSTITUTO DESIDERATA; OBSERVATORIO FAVELAS; UNIVERSIDADE FEDERAL FLUMINENSE; REDES DESENVOLVIMENTO MARE; UNIVERSIDADE FEDERAL RIO JANEIRO; UNIVERSIDADE ESTADUAL RIO JANEIRO; FACULDADE CIENCIAS SAUDE ARCHIMEDES THEODORO; REVISTA TERRITORIOS TRANSVERSAIS; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO; REVISTA UNIVERSIDADE SOCIEDADE,CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,1,0
70,1642348652061,3.0, , , ,41.0,10.0,CENTRO UNIVERSITARIO PARA; ASSOCIACAO BRASILEIRA ODONTOLOGIA PARA; UNIVERSIDADE FEDERAL PARA; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; UNIVERSIDADE SAO PAULO; GERODONTOLOGY,GERODONTOLOGY,0,0
71,1699024830619,7.0, , , ,25.0,31.0,UNIVERSIDADE BRASILIA; INTERNATIONAL SEISMOLOGICAL CENTRE; NATIONAL INSTITUTE RD FOR EARTHS PHYSICS,UNIVERSIDADE BRASILIA,0,1
72,1710013962811,5.0, , , ,13.0,5.0,UNIVERSIDADE ESTADUAL MONTES CLAROS; FACULDADES UNIDAS NORTE MINAS,FACULDADES UNIDAS NORTE MINAS,0,0
73,1733569978457,3.0, , , ,6.0,15.0,UNIVERSIDADE ESTADUAL RIO GRANDE NORTE; QUIPUS REVISTA CIENTIFICA DAS ESCOLAS COMUNICACAO ARTES EDUCACAO UNP; UNIVERSIDADE ESTADO RIO GRANDE NORTE,UNIVERSIDADE ESTADO RIO GRANDE NORTE,0,1
74,1748445172584,5.0, , , ,5.0,22.0,INSTITUTO PESQUISAS TECNOLOGICAS ESTADO SAO PAULO; UNIVERSIDADE IBIRAPUERA; INSTITUTO MAUA TECNOLOGIA; FUNDACAO ARMANDO ALVARES PENTEADO; CONSEJO NACIONAL CIENCIA Y TECNOLOGIA; REDE METROLOGICA ESTADO SAO PAULO,CONSEJO NACIONAL CIENCIA Y TECNOLOGIA; REDE METROLOGICA ESTADO SAO PAULO,0,0
75,1752124767701,2.0, , , ,22.0,4.0,PETROLEO BRASILEIRO RIO JANEIRO MATRIZ; PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO; PUC RIO; PROCESS SAFETY PROGRESS; INTERNATIONAL JOURNAL OF INDUSTRIAL ENGINEERING THEORY APPLICATIONS AND PRA; JOURNAL OF LEAN SYSTEMS; INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS; JOURNAL OF MANUFACTURING TECHNOLOGY MANAGEMENT; UNIVERSIDADE FEDERAL FLUMINENSE; FUNDACAO CERTI; MANAGEMENT OF ENVIRONMENTAL QUALITY; JOURNAL OF CLEANER PRODUCTION; BRAZILIAN JOURNAL OF OPERATIONS AND PRODUCTION MANAGEMENT,UNIVERSIDADE FEDERAL FLUMINENSE; BRAZILIAN JOURNAL OF OPERATIONS AND PRODUCTION MANAGEMENT,0,1
76,1773123446725,4.0, , , ,11.0,14.0,PONTIFICIA UNIVERSIDADE CATOLICA PARANA; UNIVERSIDADE VALE RIO DOS SINOS; UNIVERSIDADE FEDERAL PARANA; FACULDADE DR LEOCADIO JOSE CORREIA; PARASITOLOGY; ANAIS ACADEMIA BRASILEIRA CIENCIAS ONLINE; HYDROBIOLOGIA; HOSPITAL INFANTIL PEQUENO PRINCIPE,HYDROBIOLOGIA; HOSPITAL INFANTIL PEQUENO PRINCIPE,1,0
77,1789710358050,4.0, , , ,6.0,2.0,UNIVERSIDADE FEDERAL ESPIRITO SANTO; INSTITUTO PESQUISA EDUCACAO; REVISTA ON LINE NUCLEO ESTUDOS INDICIAARIOS; FUTURA PESQUISA; REVISTA SIMBIOTICA; REVISTA PEGADA ELETRONICA ONLINE,REVISTA SIMBIOTICA,0,0
78,1885194916158,5.0, , , ,24.0,26.0,UNIVERSIDADE FEDERAL PARANA; UNIVERSIDADE SAO PAULO; DOIS PONTOS UFPR; CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO TECNOLOGICO,0,0
79,1905160565576,4.0, , , ,33.0,13.0,UNIVERSIDADE FEDERAL MARANHAO; SOCIEDADE BRASILEIRA ANESTESIOLOGIA; SOCIEDADE MARANHENSE PARA O ESTUDO DOR; INTERNATIONAL ANESTHESIA RESEARCH SOCIETY; UNIVERSIDADE FEDERAL SAO PAULO; INTERNATIONAL ASSOCIATION FOR THE STUDY OF PAIN; SOCIEDADE BRASILEIRA PARA O ESTUDO DOR; SOCIEDADE ANESTESIOLOGIA ESTADO MARANHAO; HOSPITAL SAO DOMINGOS; HOSPITAL MUNICIPAL DJALMA MARQUES; ASSOCIACAO DOS ESTUDANTES MEDICINA MARANHAO,SOCIEDADE BRASILEIRA ANESTESIOLOGIA,1,0
80,1916684079838,4.0, , , ,6.0,9.0,KRISMA FERRAMENTARIA LTDA; COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING; STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION; JOURNAL OF THE BRAZILIAN SOCIETY OF MECHANICAL SCIENCES AND ENGINEERING; UNIVERSIDADE SAO PAULO; UNIVERSIDADE COLORADO EM BOULDER; UNIVERSITY OF ILINOIS AT URBANA CHAMPAIGN; UNIVERSIDADE FEDERAL SANTA CATARINA; ENGINEERING COMPUTATIONS,ENGINEERING COMPUTATIONS,1,0
81,1958795267506,6.0, , , ,35.0,24.0,UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO,,0,0
82,1980672145393,4.0, , , ,30.0,15.0,UNIVERSIDADE FEDERAL RIO JANEIRO; PUBLICACOES MUSEU NACIONAL; REVISTA BRASILEIRA PALEONTOLOGIA; ANUARIO INSTITUTO GEOCIENCIAS RIO JANEIRO; BOLETIM INFORMATIVO PALEONTOLOGIA EM DESTAQUE; BOLETIM MUSEU PARAENSE EMILIO GOELDI SERIE CIENCIAS NATURAIS; REVISTA BRASILEIRA ZOOCIENCIAS; DEPARTAMENTO NACIONAL PRODUCAO MINERAL RJ,REVISTA BRASILEIRA ZOOCIENCIAS,0,0
83,2000486985103,2.0, , , ,11.0,48.0,UNIVERSIDADE FEDERAL ESTADO RIO JANEIRO; FUNDACAO TECNICO EDUCACIONAL SOUZA MARQUES; UNIVERSIDADE FEDERAL JUIZ FORA; SOCIEDADE ENSINO SUPERIOR NOVA IGUACU; HOSPITAL LAGOARJ; PONTIFICIA UNIVERSIDADE CATOLICA RIO JANEIRO; UNIVERSIDADE FEDERAL RIO JANEIRO; HOSPITAL MUNICIPAL SOUZA AGUIAR; HOSPITAL MUNICIPAL MIGUEL COUTO; SECRETARIA ESTADUAL SAUDE; CENTRO INTERDISCIPLINAR ESTUDOS UNIVERSITARIOS; UNIVERSIDADE VASSOURAS; UNIVERSIDADE ESTACIO SA; CONSELHO FEDERAL MEDICINA,UNIVERSIDADE VASSOURAS; UNIVERSIDADE ESTACIO SA; CONSELHO FEDERAL MEDICINA,0,1
84,2006943514084,3.0, , , ,2.0,3.0,CENTRO UNIVERSITARIO NEWTON PAIVA; DEMORAIS GESTAO CONTABIL EMPRESARIAL; FACULDADES MILTON CAMPOS; PONTIFICIA UNIVERSIDADE CATOLICA MINAS GERAIS; FACULDADE IBS BUSINESS SCHOOL MINAS GERAIS; ACADEMIA BRASILEIRA CIENCIAS CONTABEIS; CONSELHO REGIONAL CONTABILIDADE MINAS GERAIS; CONSELHO ESTADUAL EDUCACAO MINAS GERAIS; ACADEMIA MINEIRA CIENCIAS CONTABEIS; FACULDADE IBMEC,FACULDADE IBMEC,0,1
85,2029685789732,4.0, , , ,2.0,8.0,ESCOLA MUSICA ANTHENOR NAVARRO; FUNDACAO ESPACO CULTURAL PARAIBA; ASSOCIACAO EDUCAR; UNIVERSIDADE FEDERAL PARAIBA; INSTITUTO MUSICA WALDEMAR ALMEIDA; ORQUESTRA VIOLOES PARAIBA; ESCOLA PIOLLIN; PREFEITURA MUNICIPAL CONDE; PREFEITURA MUNICIPAL JOAO PESSOA; UNIVERSIDADE FEDERAL RIO GRANDE NORTE,UNIVERSIDADE FEDERAL PARAIBA; UNIVERSIDADE FEDERAL RIO GRANDE NORTE,0,1
86,2031319204337,5.0, , , ,8.0,4.0,UNIVERSIDADE FEDERAL OURO PRETO,UNIVERSIDADE FEDERAL OURO PRETO,0,1
87,2064328034244,4.0, , , ,34.0,4.0,WISDOM CENTRO IDIOMAS; PRINCESS PARK CLINIC SHEPPARTON; COLEGIO MARISTA DIOCESANO; THE UNIVERSITY OF MELBOURNE; DUKE UNIVERSITY,DUKE UNIVERSITY,1,1
88,2105050050987,4.0, , , ,84.0,24.0,CENTRO INTERDISCIPLINAR INVESTIGACAO MARINHA AMBIENTAL; UNIVERSIDADE AVEIRO; FRONTIERS IN MARINE ENVIRONMENTAL SCIENCES; WATER; FRONTIERS IN ENVIRONMENTAL AVIATION AND SPACE PHYSIOLOGY; FACULDADE CIENCIAS UNIVERSIDADE LISBOA; UNIVERSIDADE AVEIRO CESAM; AUSTRIAN RESEARCH PROMOTION AGENCY,FRONTIERS IN MARINE ENVIRONMENTAL SCIENCES; AUSTRIAN RESEARCH PROMOTION AGENCY,1,1
89,2132042139689,4.0, , , ,6.0,6.0,UNIVERSIDADE FEDERAL MINAS GERAIS; PONTIFICIA UNIVERSIDAD CATOLICA CHILE; JOURNAL OF APPLIED STATISTICS; FACULDADE PITAGORAS; FUNDACAO JOAO PINHEIRO; ESCOLA NACIONAL CIENCIAS ESTATISTICAS; BRAZILIAN JOURNAL OF PROBABILITY AND STATISTICS,BRAZILIAN JOURNAL OF PROBABILITY AND STATISTICS,1,0
90,2134984729140,5.0, , , ,8.0,25.0,FACULDADE FILOSOFIA CIENCIAS LETRAS MACAE; UNIVERSIDADE ESTADUAL NORTE FLUMINENSE DARCY RIBEIRO; FACULDADE SALESIANA MARIA AUXILIADORA; CENTRO EDUCACIONAL SAO GOTARDO; FACULDADE MUNICIPAL MIGUEL ANGELO DOS SANTOS; PREFEITURA MUNICIPAL SAO MATEUS; PSICOLOGIA CLINICA; INSTITUTO NACIONAL ESTUDOS PESQUISAS EDUCACIONAIS ANISIO TEIXEIRA; UNIVERSIDADE ESTACIO SA; FUNDACAO EDUCACIONAL MACAE; UNIVERSIDADE FEDERAL FLUMINENSE; AO PEDA LETRA; PSICOLOGIA CIENCIA PROFISSAO IMPRESSO; ALEPH UFF ONLINE; AO PEDA LETRA MACAE; UNIVERSIDADE SAO PAULO; PONTIFICIA UNIVERSIDADE CATOLICA CAMPINAS; ENSINO SAUDE AMBIENTE; FACULDADE SENAI RIO; PROGRAMA INSTITUCIONAL INICIACAO CIENTIFICA; COORDENACAO APERFEICOAMENTO PESSOAL NIVEL SUPERIOR; ASTRIN ASSESSORIA RECRUTAMENTO SELECAO PESSOAS; UNIVERSIDADE ESTADO RIO JANEIRO; REVISTA IBERO AMERICANA ESTUDOS EM EDUCACAO; INSTITUTO NOSSA SENHORA GLORIA MACAE; REVISTA BRASILEIRA PESQUISA AUTOBIOGRAFICA; REVISTA REEDUC; REVISTA PSICOLOGIA POLITICA; OLHAR PROFESSOR; INTERFACES EDUCACAO; REFLEXAO ACAO VERSAO ELETRONICA; REVISTA PSICOLOGIA POLITICA; REVISTA INTERINSTITUCIONAL ARTES EDUCAR,REVISTA PSICOLOGIA POLITICA; OLHAR PROFESSOR; INTERFACES EDUCACAO; REFLEXAO ACAO VERSAO ELETRONICA; REVISTA PSICOLOGIA POLITICA; REVISTA INTERINSTITUCIONAL ARTES EDUCAR,1,0
91,2149327190402,5.0, , , ,28.0,17.0,UNIVERSIDADE ESTADUAL PONTA GROSSA,,0,0
92,2242701053543,3.0, , , ,3.0,4.0,SERVICO APOIO AS MICRO PEQUENAS EMPRESAS RONDONIA; TRIBUNAL CONTAS RONDONIA; FACULDADE INTERAMERICANA PORTO VELHO; FACULDADE PORTO FGV; CONSELHO REGIONAL ADMINISTRACAO RONDONIA; REVISTA SUSTENTABILIDADE ORGANIZACIONAL; UNIAO DAS ESCOLAS SUPERIORES RONDONIA; FACULDADE PARA O DESENVOLVIMENTO SUSTENTAVEL AMAZONIA,TRIBUNAL CONTAS RONDONIA,1,1
93,2248785360744,4.0, , , ,4.0,4.0,UNIVERSIDADE FEDERAL RIO JANEIRO; UNIVERSITY OF CALIFORNIA AT LOS ANGELES; FUNDACAO OSWALDO CRUZ,FUNDACAO OSWALDO CRUZ,1,1
94,2296440127836,3.0, , , ,24.0,9.0,SYNGENTA SEEDS MATRIZ; DU PONT BRASIL SA DIVISAO PIONEER SEMENTES,DU PONT BRASIL SA DIVISAO PIONEER SEMENTES,0,0
95,2397929226146,4.0, , , ,1.0,4.0,CENTRO TECNOLOGICO MARINHA EM SAO PAULO,,0,0
96,2411542510106,2.0, , , ,86.0,15.0,KIWI STRIM LTDA; FAZENDA BROMADO; UNIVERSIDADE FEDERAL PELOTAS; UNIVERSIDADE FEDERAL RIO GRANDE SUL; COLEGIO OBJETIVO; UNIVERSIDADE FEDERAL RORAIMA; CAMARA SETORIAL FRUTICULTURA ESTADO RORAIMA; EMPRESA PESQUISA AGROPECUARIA EXTENSAO RURAL SANTA CATARINA; MOSSORO AGROINDUSTRIAL S A; EMPRESA BRASILEIRA PESQUISA AGROPECUARIA; RENAR MACAS; CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS; CENTRAL ABASTECIMENTO S A; SOCIEDADE BRASILEIRA FRUTICULTURA; ASSOCIACAO BRASILEIRA DAS INSTITUICOES PESQUISA TECNOLOGICA; UNIVERSIDADE ESTADUAL PAULISTA JULIO MESQUITA FILHO; REVISTA BRASILEIRA FRUTICULTURA; CIENCIA AGROTECNOLOGIA; SEMINA LONDRINA; ACTA AMAZONICA IMPRESSO; BRAGANTIA SAO PAULO SP IMPRESSO; REVISTA BRASILEIRA AGROAMBIENTE; AFRICAN JOURNAL OF FOOD SCIENCE AND TECHNOLOGY; PESQUISA AGROPECUARIA BRASILEIRA ONLINE; GLOBO RURAL; SITE TODA FRUTA; REVISTA UNOPAR CIENTIFICA; JOURNAL FOOD AND BIOPROCESS TECHNOLOGY; AGROMBIENTE ON LINE; REVISTA BRASILEIRA CIENCIA TECNOLOGIA ALIMENTOS; UNIVERSIDAD CHILE; UNIVERSIDAD POLITECNICA MADRID; PESQUISA AGROPECUARIA TROPICAL IMPRESSO; FUNDACAO AMPARO A PESQUISA ESTADO MINAS GERAIS; SERVICO BRASILEIRO APOIO AS MICRO PEQUENAS EMPRESAS RORAIMA; CURRENT TRENDS IN NUTRACEUTICALS; EUROPEAN JOURNAL OF MEDICINAL PLANTS; JOURNAL OF FOOD PROCESSING AND TECHNOLOGY; INSIGHT MEDICAL PUBLISHING JOURNALS; PLOS ONE; ADVANCES IN CROP SCIENCES AND TECHNOLOGY; CIENTIFICA; JOURNAL OF AGRICULTURAL SCIENCE AND TECHNOLOGY A AMP B USA; UNIVERSITA DEGLI STUDI DI FOGGIA; TEXAS A AMP M UNIVERSITY; HORTICULTURA BRASILEIRA,HORTICULTURA BRASILEIRA,1,0
97,2418054837066,4.0, , , ,7.0,7.0,CENTRO ESTUDOS SUPLETIVOS; CETREINA UNIVERSIDADE ESTADUAL RIO JANEIRO; PREFEITURA MUNICIPAL TERESOPOLIS SECRETARIA EDUCACAO; CURSO PREPARATORIO TERESOPOLIS; SECRETARIA ESTADUAL EDUCACAO RIO JANEIRO; UNIVERSIDADE NORTE PARANA; FUNDACAO CENTRO CIENCIAS EDUCACAO SUPERIOR A DISTANCIA ESTADO RJ; CENTRO FEDERAL EDUCACAO TECNOLOGICA CELSO SUCKOW FONSECA,PREFEITURA MUNICIPAL TERESOPOLIS SECRETARIA EDUCACAO,0,0
98,2436931056188,3.0, , , ,14.0,9.0,UNIVERSIDADE CATOLICA PELOTAS; UNIVERSIDADE FEDERAL PELOTAS; UNIVERSIDADE FEDERAL LAVRAS; CIENCIA AGRICOLA UFAL; SCIENTIA AGRARIA PARANAENSIS UNIOESTE IMPRESSO; UNIVERSIDADE FEDERAL ALAGOAS,UNIVERSIDADE FEDERAL ALAGOAS,0,1
